,Name,MatchScore
0,S15_1332.pgm,0.478
0,S15_1333.pgm,0.514
0,S15_1334.pgm,0.583
0,S15_1335.pgm,0.46
0,S15_1336.pgm,0.486
0,S15_1337.pgm,0.578
0,S15_1338.pgm,0.645
0,S15_1339.pgm,0.671
0,S15_1340.pgm,0.748
0,S15_1341.pgm,0.79
0,S15_1342.pgm,0.781
0,S15_1343.pgm,0.958
0,S15_1344.pgm,0.941
0,S15_1345.pgm,1.017
0,S15_1346.pgm,0.896
0,S15_1347.pgm,0.899
0,S15_1348.pgm,0.95
0,S15_1349.pgm,1.166
0,S15_1350.pgm,0.779
0,S15_1351.pgm,0.867
0,S15_1352.pgm,100
0,S15_1353.pgm,0.743
0,S15_1354.pgm,100
0,S15_1355.pgm,100
0,S15_1356.pgm,100
0,S15_1357.pgm,100
0,S15_1358.pgm,100
0,S15_1359.pgm,100
0,S15_1360.pgm,100
0,S15_1361.pgm,100
0,S15_1362.pgm,100
0,S15_1363.pgm,100
0,S15_1364.pgm,100
0,S15_1365.pgm,100
0,S15_1366.pgm,100
0,S15_1367.pgm,100
0,S15_1368.pgm,100
0,S15_1369.pgm,100
0,S15_1370.pgm,100
0,S15_1371.pgm,100
0,S15_1372.pgm,100
0,S15_1373.pgm,100
0,S15_1374.pgm,100
0,S15_1375.pgm,100
0,S15_1376.pgm,100
0,S15_1377.pgm,0.762
0,S15_1378.pgm,0.882
0,S15_1379.pgm,1.167
0,S15_1380.pgm,0.868
0,S15_1381.pgm,0.576
0,S15_1382.pgm,0.719
0,S15_1383.pgm,0.803
0,S15_1384.pgm,0.624
0,S15_1385.pgm,0.429
0,S15_1386.pgm,0.604
0,S15_1387.pgm,0.444
0,S15_1388.pgm,0.515
0,S15_1389.pgm,0.458
0,S15_1390.pgm,0.475
0,S15_1391.pgm,0.497
0,S15_1392.pgm,0.495
0,S15_1393.pgm,0.464
0,S15_1394.pgm,0.492
0,S15_1395.pgm,0.426
0,S15_1396.pgm,0.508
0,S15_1397.pgm,0.483
0,S15_1398.pgm,0.495
0,S15_1399.pgm,100
0,S15_1400.pgm,0.526
0,S15_1401.pgm,1.139
0,S15_1402.pgm,100
0,S15_1403.pgm,100
0,S15_1404.pgm,0.871
0,S15_1405.pgm,1.081
0,S15_1406.pgm,0.936
0,S15_1407.pgm,0.908
0,S15_1408.pgm,0.846
0,S15_1409.pgm,1.089
0,S15_1410.pgm,0.929
0,S15_1411.pgm,0.957
0,S15_1412.pgm,100
0,S15_1413.pgm,0.992
0,S15_1414.pgm,1.078
0,S15_1415.pgm,0.873
0,S15_1416.pgm,100
0,S15_1417.pgm,100
0,S15_1418.pgm,100
0,S15_1419.pgm,100
0,S15_1420.pgm,100
0,S15_1421.pgm,100
0,S15_1422.pgm,100
0,S15_1423.pgm,100
0,S15_1424.pgm,100
0,S15_1425.pgm,100
0,S15_1426.pgm,100
0,S15_1427.pgm,100
0,S15_1428.pgm,100
0,S15_1429.pgm,100
0,S15_1430.pgm,100
0,S15_1431.pgm,100
0,S15_1432.pgm,0.665
0,S15_1433.pgm,0.461
0,S15_1434.pgm,0.314
0,S15_1435.pgm,0.333
0,S15_1436.pgm,0.26
0,S15_1437.pgm,0.515
0,S15_1438.pgm,1.055
0,S15_1439.pgm,0.883
0,S15_1440.pgm,0.895
0,S15_1441.pgm,1.233
0,S15_1442.pgm,100
0,S15_1443.pgm,100
0,S15_1444.pgm,1.064
0,S15_1445.pgm,1.191
0,S15_1446.pgm,0.873
0,S15_1447.pgm,1.177
0,S15_1448.pgm,1.489
0,S15_1449.pgm,1.085
0,S15_1450.pgm,100
0,S15_1451.pgm,0.92
0,S15_1452.pgm,1.36
0,S15_1453.pgm,100
0,S15_1454.pgm,100
0,S15_1455.pgm,100
0,S15_1456.pgm,100
0,S15_1457.pgm,100
0,S15_1458.pgm,100
0,S15_1459.pgm,100
0,S15_1460.pgm,100
0,S15_1461.pgm,100
0,S15_1462.pgm,100
0,S15_1463.pgm,100
0,S15_1464.pgm,100
0,S15_1465.pgm,100
0,S15_1466.pgm,100
0,S15_1467.pgm,100
0,S15_1468.pgm,100
0,S15_1469.pgm,100
0,S15_1470.pgm,100
0,S15_1471.pgm,100
0,S15_1472.pgm,100
0,S15_1473.pgm,100
0,S15_1474.pgm,0.989
0,S15_1475.pgm,0.637
0,S15_1476.pgm,0.587
0,S15_1477.pgm,0.735
0,S15_1478.pgm,0.612
0,S15_1479.pgm,0.517
0,S15_1480.pgm,0.454
0,S15_1481.pgm,0.419
0,S15_1482.pgm,0.405
0,S15_1483.pgm,0.376
0,S15_1484.pgm,0.432
0,S15_1485.pgm,0.469
0,S15_1486.pgm,0.422
0,S15_1487.pgm,0.323
0,S15_1488.pgm,1.066
0,S15_1489.pgm,0.603
0,S15_1490.pgm,0.891
0,S15_1491.pgm,0.986
0,S15_1492.pgm,1.055
0,S15_1493.pgm,1.077
0,S15_1494.pgm,1.125
0,S15_1495.pgm,1.373
0,S15_1496.pgm,1.203
0,S15_1497.pgm,1.535
0,S15_1498.pgm,100
0,S15_1499.pgm,100
0,S15_1500.pgm,100
0,S15_1501.pgm,100
0,S15_1502.pgm,1.634
0,S15_1503.pgm,100
0,S15_1504.pgm,100
0,S15_1505.pgm,100
0,S15_1506.pgm,100
0,S15_1507.pgm,100
0,S15_1508.pgm,100
0,S15_1509.pgm,100
0,S15_1510.pgm,100
0,S15_1511.pgm,100
0,S15_1512.pgm,100
0,S15_1513.pgm,100
0,S15_1514.pgm,100
0,S15_1515.pgm,100
0,S15_1516.pgm,100
0,S15_1517.pgm,100
0,S15_1518.pgm,100
0,S15_1519.pgm,100
0,S15_1520.pgm,100
0,S15_1521.pgm,100
0,S15_1522.pgm,100
0,S15_1523.pgm,100
0,S15_1524.pgm,100
0,S15_1525.pgm,100
0,S15_1526.pgm,100
0,S15_1527.pgm,100
0,S15_1528.pgm,100
0,S15_1529.pgm,100
0,S15_1530.pgm,100
0,S15_1531.pgm,100
0,S15_1532.pgm,100
0,S15_1533.pgm,100
0,S15_1534.pgm,100
0,S15_1535.pgm,100
0,S15_1536.pgm,100
0,S15_1537.pgm,100
0,S15_1538.pgm,100
0,S15_1539.pgm,100
0,S15_1540.pgm,100
0,S15_1541.pgm,100
0,S15_1542.pgm,100
0,S15_1543.pgm,100
0,S15_1544.pgm,100
0,S15_1545.pgm,100
0,S15_1546.pgm,0.477
0,S15_1547.pgm,0.547
0,S15_1548.pgm,0.639
0,S15_1549.pgm,0.821
0,S15_1550.pgm,0.628
0,S15_1551.pgm,0.476
0,S15_1552.pgm,0.308
0,S15_1553.pgm,0.404
0,S15_1554.pgm,0.327
0,S15_1555.pgm,0.404
0,S15_1556.pgm,0.465
0,S15_1557.pgm,0.427
0,S15_1558.pgm,0.379
0,S15_1559.pgm,0.467
0,S15_1560.pgm,0.389
0,S15_1561.pgm,100
0,S15_1562.pgm,100
0,S15_1563.pgm,100
0,S15_1564.pgm,100
0,S15_1565.pgm,100
0,S15_1566.pgm,100
0,S15_1567.pgm,100
0,S15_1568.pgm,100
0,S15_1569.pgm,100
0,S15_1570.pgm,1.541
0,S15_1571.pgm,1.155
0,S15_1572.pgm,1.213
0,S15_1573.pgm,1.26
0,S15_1574.pgm,1.076
0,S15_1575.pgm,0.791
0,S15_1576.pgm,0.992
0,S15_1577.pgm,1.056
0,S15_1578.pgm,0.947
0,S15_1579.pgm,1.24
0,S15_1580.pgm,100
0,S15_1581.pgm,1.25
0,S15_1582.pgm,100
0,S15_1583.pgm,100
0,S15_1584.pgm,100
0,S15_1585.pgm,100
0,S15_1586.pgm,100
0,S15_1587.pgm,1.277
0,S15_1588.pgm,100
0,S15_1589.pgm,100
0,S15_1590.pgm,100
0,S15_1591.pgm,100
0,S15_1592.pgm,1.471
0,S15_1593.pgm,1.282
0,S15_1594.pgm,1.183
0,S15_1595.pgm,1.181
0,S15_1596.pgm,1.114
0,S15_1597.pgm,100
0,S15_1598.pgm,100
0,S15_1599.pgm,100
0,S15_1600.pgm,100
0,S15_1601.pgm,100
0,S15_1602.pgm,100
0,S15_1603.pgm,100
0,S15_1604.pgm,100
0,S15_1605.pgm,100
0,S15_1606.pgm,100
0,S15_1607.pgm,100
0,S15_1608.pgm,100
0,S15_1609.pgm,100
0,S15_1610.pgm,100
0,S15_1611.pgm,100
0,S15_1612.pgm,100
0,S15_1613.pgm,100
0,S15_1614.pgm,0.441
0,S15_1615.pgm,0.388
0,S15_1616.pgm,0.329
0,S15_1617.pgm,0.255
0,S15_1618.pgm,0.276
0,S15_1619.pgm,0.269
0,S15_1620.pgm,0.339
0,S15_1621.pgm,0.354
0,S15_1622.pgm,0.349
0,S15_1623.pgm,0.444
0,S15_1624.pgm,0.567
0,S15_1625.pgm,0.406
0,S15_1626.pgm,0.414
0,S15_1627.pgm,0.539
0,S15_1628.pgm,0.515
0,S15_1629.pgm,0.487
0,S15_1630.pgm,0.522
0,S15_1631.pgm,0.466
0,S15_1632.pgm,0.371
0,S15_1633.pgm,0.41
0,S15_1634.pgm,0.505
0,S15_1635.pgm,0.505
0,S15_1636.pgm,0.492
0,S15_1637.pgm,100
0,S15_1638.pgm,100
0,S15_1639.pgm,100
0,S15_1640.pgm,100
0,S15_1641.pgm,100
0,S15_1642.pgm,100
0,S15_1643.pgm,100
0,S15_1644.pgm,100
0,S15_1645.pgm,1.669
0,S15_1646.pgm,100
0,S15_1647.pgm,100
0,S15_1648.pgm,100
0,S15_1649.pgm,100
0,S15_1650.pgm,100
0,S15_1651.pgm,100
0,S15_1652.pgm,100
0,S15_1653.pgm,100
0,S15_1654.pgm,100
0,S15_1655.pgm,100
0,S15_1656.pgm,100
0,S15_1657.pgm,100
0,S15_1658.pgm,100
0,S15_1659.pgm,100
0,S15_1660.pgm,100
0,S15_1661.pgm,100
0,S15_1662.pgm,100
0,S15_1663.pgm,100
0,S15_1664.pgm,100
0,S15_1665.pgm,100
0,S15_1666.pgm,100
0,S15_1667.pgm,100
0,S15_1668.pgm,100
0,S15_1669.pgm,0.573
0,S15_1670.pgm,0.568
0,S15_1671.pgm,0.65
0,S15_1672.pgm,0.354
0,S15_1673.pgm,0.551
0,S15_1674.pgm,0.541
0,S15_1675.pgm,0.317
0,S15_1676.pgm,0.359
0,S15_1677.pgm,0.3
0,S15_1678.pgm,0.325
0,S15_1679.pgm,0.187
0,S15_1680.pgm,0.295
0,S15_1681.pgm,0.228
0,S15_1682.pgm,0.575
0,S15_1683.pgm,0.281
0,S15_1684.pgm,0.246
0,S15_1685.pgm,0.419
0,S15_1686.pgm,0.717
0,S15_1687.pgm,100
0,S15_1688.pgm,100
0,S15_1689.pgm,100
0,S15_1690.pgm,100
0,S15_1691.pgm,100
0,S15_1692.pgm,100
0,S15_1693.pgm,100
0,S15_1694.pgm,100
0,S15_1695.pgm,100
0,S15_1696.pgm,100
0,S15_1697.pgm,100
0,S15_1698.pgm,100
0,S15_1699.pgm,100
0,S15_1700.pgm,100
0,S15_1701.pgm,100
0,S15_1702.pgm,100
0,S15_1703.pgm,100
0,S15_1704.pgm,100
0,S15_1705.pgm,100
0,S15_1706.pgm,100
0,S15_1707.pgm,100
0,S15_1708.pgm,100
0,S15_1709.pgm,0.699
0,S15_1710.pgm,100
0,S15_1711.pgm,100
0,S15_1712.pgm,100
0,S15_1713.pgm,100
0,S15_1714.pgm,100
0,S15_1715.pgm,100
0,S15_1716.pgm,100
0,S15_1717.pgm,100
0,S15_1718.pgm,100
0,S15_1719.pgm,100
0,S15_1720.pgm,0.456
0,S15_1721.pgm,0.345
0,S15_1722.pgm,0.348
0,S15_1723.pgm,0.666
0,S15_1724.pgm,0.436
0,S15_1725.pgm,0.786
0,S15_1726.pgm,100
0,S15_1727.pgm,100
0,S15_1728.pgm,1.131
0,S15_1729.pgm,0.992
0,S15_1730.pgm,100
0,S15_1731.pgm,0.772
0,S15_1732.pgm,0.689
0,S15_1733.pgm,0.71
0,S15_1734.pgm,0.485
0,S15_1735.pgm,0.477
0,S15_1736.pgm,0.282
0,S15_1737.pgm,0.418
0,S15_1738.pgm,0.261
0,S15_1739.pgm,0.554
0,S15_1740.pgm,0.49
0,S15_1741.pgm,0.448
0,S15_1742.pgm,0.518
0,S15_1743.pgm,0.657
0,S15_1744.pgm,0.469
0,S15_1745.pgm,0.394
0,S15_1746.pgm,0.459
0,S15_1747.pgm,0.377
0,S15_1748.pgm,0.456
0,S15_1749.pgm,0.552
0,S15_1750.pgm,0.673
0,S15_1751.pgm,0.535
0,S15_1752.pgm,0.421
0,S15_1753.pgm,0.642
0,S15_1754.pgm,0.642
0,S15_1755.pgm,0.677
0,S15_1756.pgm,0.788
0,S15_1757.pgm,0.722
0,S15_1758.pgm,0.865
0,S15_1759.pgm,0.737
0,S15_1760.pgm,0.419
0,S15_1761.pgm,0.523
0,S15_1762.pgm,0.381
0,S15_1763.pgm,0.398
0,S15_1764.pgm,0.422
0,S15_1765.pgm,0.433
0,S15_1766.pgm,0.524
0,S15_1767.pgm,0.462
0,S15_1768.pgm,0.408
0,S15_1769.pgm,0.418
0,S15_1770.pgm,0.457
0,S15_1771.pgm,0.412
0,S15_1772.pgm,0.375
0,S15_1773.pgm,0.442
0,S15_1774.pgm,0.422
0,S15_1775.pgm,1.462
0,S15_1776.pgm,0.724
0,S15_1777.pgm,1.024
0,S15_1778.pgm,0.712
0,S15_1779.pgm,0.704
0,S15_1780.pgm,0.626
0,S15_1781.pgm,0.632
0,S15_1782.pgm,0.804
0,S15_1783.pgm,0.566
0,S15_1784.pgm,0.683
0,S15_1785.pgm,0.646
0,S15_1786.pgm,0.428
0,S15_1787.pgm,0.687
0,S15_1788.pgm,0.346
0,S15_1789.pgm,0.365
0,S15_1790.pgm,0.585
0,S15_1791.pgm,0.465
0,S15_1792.pgm,0.686
0,S15_1793.pgm,0.707
0,S15_1794.pgm,0.678
0,S15_1795.pgm,0.665
0,S15_1796.pgm,0.519
0,S15_1797.pgm,0.522
0,S15_1798.pgm,0.634
0,S15_1799.pgm,0.482
0,S15_1800.pgm,0.535
0,S15_1801.pgm,0.553
0,S15_1802.pgm,0.696
0,S15_1803.pgm,0.652
0,S15_1804.pgm,0.657
0,S15_1805.pgm,0.718
0,S15_1806.pgm,0.669
0,S15_1807.pgm,0.461
0,S15_1808.pgm,0.438
0,S15_1809.pgm,0.504
0,S15_1810.pgm,0.726
0,S15_1811.pgm,0.75
0,S15_1812.pgm,0.604
0,S15_1813.pgm,0.573
0,S15_1814.pgm,0.655
0,S15_1815.pgm,0.813
0,S15_1816.pgm,0.656
0,S15_1817.pgm,0.731
0,S15_1818.pgm,0.823
0,S15_1819.pgm,0.723
0,S15_1820.pgm,0.783
0,S15_1821.pgm,0.667
0,S15_1822.pgm,0.556
0,S15_1823.pgm,0.64
0,S15_1824.pgm,0.691
0,S15_1825.pgm,0.764
0,S15_1826.pgm,0.683
0,S15_1827.pgm,0.622
0,S15_1828.pgm,0.645
0,S15_1829.pgm,0.615
0,S15_1830.pgm,0.726
0,S15_1831.pgm,0.818
0,S15_1832.pgm,1.066
0,S15_1833.pgm,1.097
0,S15_1834.pgm,1.028
0,S15_1835.pgm,0.761
0,S15_1836.pgm,1.066
0,S15_1837.pgm,0.992
0,S15_1838.pgm,0.718
0,S15_1839.pgm,0.673
0,S15_1840.pgm,0.621
0,S15_1841.pgm,0.77
0,S15_1842.pgm,0.429
0,S15_1843.pgm,0.402
0,S15_1844.pgm,0.222
0,S15_1845.pgm,0.159
0,S15_1846.pgm,0.364
0,S15_1847.pgm,0.305
0,S15_1848.pgm,0.439
0,S15_1849.pgm,0.508
0,S15_1850.pgm,0.435
0,S15_1851.pgm,0.51
0,S15_1852.pgm,0.466
0,S15_1853.pgm,0.557
0,S15_1854.pgm,0.571
0,S15_1855.pgm,0.574
0,S15_1856.pgm,0.683
0,S15_1857.pgm,0.463
0,S15_1858.pgm,0.677
0,S15_1859.pgm,0.64
0,S15_1860.pgm,0.711
0,S15_1861.pgm,0.568
0,S15_1862.pgm,0.424
0,S15_1863.pgm,0.525
0,S15_1864.pgm,0.569
0,S15_1865.pgm,0.528
0,S15_1866.pgm,0.468
0,S15_1867.pgm,0.602
0,S15_1868.pgm,0.496
0,S15_1869.pgm,0.507
0,S15_1870.pgm,0.505
0,S15_1871.pgm,0.461
0,S15_1872.pgm,0.589
0,S15_1873.pgm,0.57
0,S15_1874.pgm,0.474
0,S15_1875.pgm,0.628
0,S15_1876.pgm,0.482
0,S15_1877.pgm,0.391
0,S15_1878.pgm,0.548
0,S15_1879.pgm,0.574
0,S15_1880.pgm,0.478
0,S15_1881.pgm,0.649
0,S15_1882.pgm,0.519
0,S15_1883.pgm,0.608
0,S15_1884.pgm,0.589
0,S15_1885.pgm,0.546
0,S15_1886.pgm,0.495
0,S15_1887.pgm,0.405
0,S15_1888.pgm,0.341
0,S15_1889.pgm,0.425
0,S15_1890.pgm,0.337
0,S15_1891.pgm,0.394
0,S15_1892.pgm,0.402
0,S15_1893.pgm,0.583
0,S15_1894.pgm,0.553
0,S15_1895.pgm,0.559
0,S15_1896.pgm,100
0,S15_1897.pgm,0.738
0,S15_1898.pgm,0.582
0,S15_1899.pgm,0.731
0,S15_1900.pgm,0.322
0,S15_1901.pgm,0.359
0,S15_1902.pgm,0.208
0,S15_1903.pgm,0.362
0,S15_1904.pgm,0.265
0,S15_1905.pgm,0.24
0,S15_1906.pgm,0.353
0,S15_1907.pgm,0.464
0,S15_1908.pgm,0.507
0,S15_1909.pgm,0.487
0,S15_1910.pgm,0.511
0,S15_1911.pgm,0.526
0,S15_1912.pgm,0.465
0,S15_1913.pgm,0.754
0,S15_1914.pgm,0.564
0,S15_1915.pgm,0.734
0,S15_1916.pgm,0.647
0,S15_1917.pgm,0.708
0,S15_1918.pgm,0.708
0,S15_1919.pgm,0.613
0,S15_1920.pgm,0.612
0,S15_1921.pgm,0.565
0,S15_1922.pgm,0.728
0,S15_1923.pgm,0.652
0,S15_1924.pgm,0.706
0,S15_1925.pgm,0.609
0,S15_1926.pgm,0.595
0,S15_1927.pgm,0.619
0,S15_1928.pgm,0.603
0,S15_1929.pgm,0.468
0,S15_1930.pgm,0.542
0,S15_1931.pgm,0.602
0,S15_1932.pgm,0.543
0,S15_1933.pgm,0.467
0,S15_1934.pgm,0.468
0,S15_1935.pgm,0.488
0,S15_1936.pgm,0.46
0,S15_1937.pgm,0.554
0,S15_1938.pgm,0.475
0,S15_1939.pgm,0.594
0,S15_1940.pgm,0.789
0,S15_1941.pgm,0.703
0,S15_1942.pgm,0.677
0,S15_1943.pgm,0.708
0,S15_1944.pgm,0.54
0,S15_1945.pgm,0.594
0,S15_1946.pgm,0.629
0,S15_1947.pgm,0.627
0,S15_1948.pgm,0.571
0,S15_1949.pgm,0.651
0,S15_1950.pgm,100
0,S15_1951.pgm,0.785
0,S15_1952.pgm,0.697
0,S15_1953.pgm,100
0,S15_1954.pgm,100
0,S15_1955.pgm,100
0,S15_1956.pgm,0.956
0,S15_1957.pgm,0.726
0,S15_1958.pgm,0.735
0,S15_1959.pgm,1.086
0,S15_1960.pgm,0.58
0,S15_1961.pgm,0.737
0,S15_1962.pgm,0.534
0,S15_1963.pgm,0.456
0,S15_1964.pgm,0.549
0,S15_1965.pgm,0.772
0,S15_1966.pgm,0.468
0,S15_1967.pgm,0.418
0,S15_1968.pgm,0.609
0,S15_1969.pgm,0.741
0,S15_1970.pgm,0.695
0,S15_1971.pgm,0.711
0,S15_1972.pgm,0.764
0,S15_1973.pgm,0.818
0,S15_1974.pgm,0.751
0,S15_1975.pgm,0.74
0,S15_1976.pgm,0.728
0,S15_1977.pgm,0.757
0,S15_1978.pgm,0.819
0,S15_1979.pgm,0.64
0,S15_1980.pgm,0.644
0,S15_1981.pgm,0.676
0,S15_1982.pgm,0.514
0,S15_1983.pgm,0.612
0,S15_1984.pgm,0.553
0,S15_1985.pgm,0.644
0,S15_1986.pgm,0.566
0,S15_1987.pgm,0.566
0,S15_1988.pgm,0.465
0,S15_1989.pgm,0.409
0,S15_1990.pgm,0.45
0,S15_1991.pgm,0.37
0,S15_1992.pgm,0.462
0,S15_1993.pgm,0.255
0,S15_1994.pgm,0.328
0,S15_1995.pgm,0.455
0,S15_1996.pgm,0.518
0,S15_1997.pgm,0.63
0,S15_1998.pgm,0.523
0,S15_1999.pgm,0.569
0,S15_2000.pgm,0.58
0,S15_2001.pgm,0.639
0,S15_2002.pgm,0.6
0,S15_2003.pgm,0.511
0,S15_2004.pgm,0.577
0,S15_2005.pgm,0.495
0,S15_2006.pgm,0.53
0,S15_2007.pgm,0.508
0,S15_2008.pgm,0.506
0,S15_2009.pgm,0.533
0,S15_2010.pgm,0.583
0,S15_2011.pgm,0.495
0,S15_2012.pgm,0.463
0,S15_2013.pgm,0.51
0,S15_2014.pgm,0.524
0,S15_2015.pgm,0.539
0,S15_2016.pgm,0.476
0,S15_2017.pgm,0.436
0,S15_2018.pgm,0.723
0,S15_2019.pgm,0.621
0,S15_2020.pgm,0.389
0,S15_2021.pgm,0.568
0,S15_2022.pgm,0.412
0,S15_2023.pgm,0.277
0,S15_2024.pgm,0.256
0,S15_2025.pgm,0.279
0,S15_2026.pgm,0.641
0,S15_2027.pgm,0.547
0,S15_2028.pgm,0.557
0,S15_2029.pgm,0.688
0,S15_2030.pgm,0.664
0,S15_2031.pgm,0.696
0,S15_2032.pgm,0.568
0,S15_2033.pgm,0.542
0,S15_2034.pgm,0.724
0,S15_2035.pgm,0.816
0,S15_2036.pgm,0.796
0,S15_2037.pgm,0.807
0,S15_2038.pgm,0.67
0,S15_2039.pgm,0.806
0,S15_2040.pgm,0.617
0,S15_2041.pgm,0.649
0,S15_2042.pgm,0.629
0,S15_2043.pgm,0.765
0,S15_2044.pgm,0.688
0,S15_2045.pgm,0.574
0,S15_2046.pgm,0.452
0,S15_2047.pgm,0.392
0,S15_2048.pgm,0.52
0,S15_2049.pgm,0.561
0,S15_2050.pgm,0.617
0,S15_2051.pgm,0.342
0,S15_2052.pgm,0.302
0,S15_2053.pgm,0.358
0,S15_2054.pgm,0.592
0,S15_2055.pgm,0.526
0,S15_2056.pgm,0.535
0,S15_2057.pgm,0.468
0,S15_2058.pgm,0.452
0,S15_2059.pgm,0.401
0,S15_2060.pgm,0.473
0,S15_2061.pgm,0.597
0,S15_2062.pgm,0.494
0,S15_2063.pgm,0.426
0,S15_2064.pgm,0.436
0,S15_2065.pgm,0.574
0,S15_2066.pgm,0.651
0,S15_2067.pgm,0.648
0,S15_2068.pgm,0.665
0,S15_2069.pgm,0.647
0,S15_2070.pgm,0.617
0,S15_2071.pgm,0.677
0,S15_2072.pgm,0.748
0,S15_2073.pgm,0.61
0,S15_2074.pgm,0.752
0,S15_2075.pgm,0.758
0,S15_2076.pgm,1.012
0,S15_2077.pgm,0.637
0,S15_2078.pgm,0.524
0,S15_2079.pgm,0.328
0,S15_2080.pgm,0.457
0,S15_2081.pgm,0.544
0,S15_2082.pgm,0.301
0,S15_2083.pgm,0.361
0,S15_2084.pgm,0.245
0,S15_2085.pgm,0.427
0,S15_2086.pgm,0.384
0,S15_2087.pgm,0.744
0,S15_2088.pgm,0.427
0,S15_2089.pgm,0.499
0,S15_2090.pgm,0.526
0,S15_2091.pgm,0.586
0,S15_2092.pgm,0.643
0,S15_2093.pgm,0.573
0,S15_2094.pgm,0.459
0,S15_2095.pgm,0.472
0,S15_2096.pgm,0.421
0,S15_2097.pgm,0.384
0,S15_2098.pgm,0.384
0,S15_2099.pgm,0.346
0,S15_2100.pgm,0.367
0,S15_2101.pgm,0.421
0,S15_2102.pgm,0.538
0,S15_2103.pgm,0.638
0,S15_2104.pgm,0.657
0,S15_2105.pgm,0.622
0,S15_2106.pgm,0.622
0,S15_2107.pgm,0.576
0,S15_2108.pgm,0.465
0,S15_2109.pgm,0.516
0,S15_2110.pgm,0.547
0,S15_2111.pgm,0.568
0,S15_2112.pgm,0.448
0,S15_2113.pgm,0.307
0,S15_2114.pgm,0.35
0,S15_2115.pgm,0.35
0,S15_2116.pgm,0.478
0,S15_2117.pgm,0.519
0,S15_2118.pgm,0.452
0,S15_2119.pgm,0.578
0,S15_2120.pgm,0.499
0,S15_2121.pgm,0.495
0,S15_2122.pgm,0.58
0,S15_2123.pgm,0.476
0,S15_2124.pgm,0.5
0,S15_2125.pgm,0.451
0,S15_2126.pgm,0.452
0,S15_2127.pgm,0.401
0,S15_2128.pgm,0.35
0,S15_2129.pgm,0.396
0,S15_2130.pgm,0.38
0,S15_2131.pgm,0.365
0,S15_2132.pgm,0.418
0,S15_2133.pgm,0.365
0,S15_2134.pgm,0.403
0,S15_2135.pgm,0.448
0,S15_2136.pgm,0.456
0,S15_2137.pgm,100
0,S15_2138.pgm,100
0,S15_2139.pgm,100
0,S15_2140.pgm,100
0,S15_2141.pgm,0.617
0,S15_2142.pgm,0.57
0,S15_2143.pgm,0.491
0,S15_2144.pgm,0.586
0,S15_2145.pgm,0.45
0,S15_2146.pgm,0.471
0,S15_2147.pgm,0.594
0,S15_2148.pgm,0.449
0,S15_2149.pgm,0.421
0,S15_2150.pgm,0.488
0,S15_2151.pgm,0.383
0,S15_2152.pgm,0.343
0,S15_2153.pgm,0.535
0,S15_2154.pgm,0.315
0,S15_2155.pgm,0.27
0,S15_2156.pgm,0.26
0,S15_2157.pgm,0.329
0,S15_2158.pgm,0.498
0,S15_2159.pgm,0.565
0,S15_2160.pgm,0.512
0,S15_2161.pgm,0.376
0,S15_2162.pgm,0.396
0,S15_2163.pgm,0.437
0,S15_2164.pgm,0.408
0,S15_2165.pgm,0.48
0,S15_2166.pgm,0.448
0,S15_2167.pgm,0.522
0,S15_2168.pgm,0.775
0,S15_2169.pgm,0.691
0,S15_2170.pgm,0.664
0,S15_2171.pgm,0.997
0,S15_2172.pgm,0.681
0,S15_2173.pgm,1.055
0,S15_2174.pgm,0.654
0,S15_2175.pgm,1.284
0,S15_2176.pgm,1.045
0,S15_2177.pgm,1.025
0,S15_2178.pgm,0.434
0,S15_2179.pgm,0.592
0,S15_2180.pgm,0.501
0,S15_2181.pgm,0.107
0,S15_2182.pgm,0.667
0,S15_2183.pgm,0.605
0,S15_2184.pgm,0.483
0,S15_2185.pgm,0.544
0,S15_2186.pgm,0.5
0,S15_2187.pgm,0.545
0,S15_2188.pgm,0.632
0,S15_2189.pgm,0.632
0,S15_2190.pgm,0.415
0,S15_2191.pgm,0.841
0,S15_2192.pgm,0.502
0,S15_2193.pgm,0.458
0,S15_2194.pgm,0.7
0,S15_2195.pgm,0.584
0,S15_2196.pgm,0.557
0,S15_2197.pgm,0.604
0,S15_2198.pgm,0.645
0,S15_2199.pgm,0.518
0,S15_2200.pgm,0.433
0,S15_2201.pgm,0.714
0,S15_2202.pgm,0.506
0,S15_2203.pgm,0.567
0,S15_2204.pgm,0.985
0,S15_2205.pgm,0.727
0,S15_2206.pgm,0.622
0,S15_2207.pgm,0.696
0,S15_2208.pgm,0.642
0,S15_2209.pgm,0.471
0,S15_2210.pgm,0.65
0,S15_2211.pgm,0.597
0,S15_2212.pgm,0.473
0,S15_2213.pgm,0.5
0,S15_2214.pgm,0.803
0,S15_2215.pgm,0.749
0,S15_2216.pgm,0.782
0,S15_2217.pgm,0.543
0,S15_2218.pgm,0.534
0,S15_2219.pgm,0.734
0,S15_2220.pgm,0.638
0,S15_2221.pgm,0.712
0,S15_2222.pgm,0.692
0,S15_2223.pgm,0.573
0,S15_2224.pgm,0.631
0,S15_2225.pgm,0.564
0,S15_2226.pgm,0.515
0,S15_2227.pgm,0.647
0,S15_2228.pgm,0.679
0,S15_2229.pgm,0.498
0,S15_2230.pgm,0.377
0,S15_2231.pgm,0.478
0,S15_2232.pgm,0.522
0,S15_2233.pgm,0.509
